統計年月,區域別,姓氏,性別,人口數
10706,宜蘭縣壯圍鄉,簡,男,330
10706,宜蘭縣壯圍鄉,簡,女,275
10706,宜蘭縣壯圍鄉,楊,男,256
10706,宜蘭縣壯圍鄉,楊,女,232
10706,宜蘭縣壯圍鄉,賴,男,233
10706,宜蘭縣壯圍鄉,賴,女,218
10706,宜蘭縣壯圍鄉,蔡,男,206
10706,宜蘭縣壯圍鄉,蔡,女,180
10706,宜蘭縣壯圍鄉,郭,男,207
10706,宜蘭縣壯圍鄉,郭,女,166
10706,宜蘭縣壯圍鄉,劉,男,195
10706,宜蘭縣壯圍鄉,劉,女,167
10706,宜蘭縣壯圍鄉,莊,男,189
10706,宜蘭縣壯圍鄉,莊,女,170
10706,宜蘭縣壯圍鄉,何,男,205
10706,宜蘭縣壯圍鄉,何,女,154
10706,宜蘭縣壯圍鄉,江,男,206
10706,宜蘭縣壯圍鄉,江,女,140
10706,宜蘭縣壯圍鄉,曾,男,170
10706,宜蘭縣壯圍鄉,曾,女,155
10706,宜蘭縣壯圍鄉,藍,男,166
10706,宜蘭縣壯圍鄉,藍,女,144
10706,宜蘭縣壯圍鄉,潘,男,170
10706,宜蘭縣壯圍鄉,潘,女,136
10706,宜蘭縣員山鄉,陳,男,2020
10706,宜蘭縣員山鄉,陳,女,1767
10706,宜蘭縣員山鄉,林,男,1606
10706,宜蘭縣員山鄉,林,女,1673
10706,宜蘭縣員山鄉,李,男,1597
10706,宜蘭縣員山鄉,李,女,1256
10706,宜蘭縣員山鄉,黃,男,1319
10706,宜蘭縣員山鄉,黃,女,1113
10706,宜蘭縣員山鄉,張,男,1133
10706,宜蘭縣員山鄉,張,女,896
10706,宜蘭縣員山鄉,吳,男,775
10706,宜蘭縣員山鄉,吳,女,746
10706,宜蘭縣員山鄉,游,男,839
10706,宜蘭縣員山鄉,游,女,638
10706,宜蘭縣員山鄉,楊,男,549
10706,宜蘭縣員山鄉,楊,女,441
10706,宜蘭縣員山鄉,鄭,男,489
10706,宜蘭縣員山鄉,鄭,女,349
10706,宜蘭縣員山鄉,曾,男,463
10706,宜蘭縣員山鄉,曾,女,345
10706,宜蘭縣員山鄉,江,男,487
10706,宜蘭縣員山鄉,江,女,300
10706,宜蘭縣員山鄉,簡,男,431
10706,宜蘭縣員山鄉,簡,女,336
10706,宜蘭縣員山鄉,呂,男,414
10706,宜蘭縣員山鄉,呂,女,317
10706,宜蘭縣員山鄉,朱,男,307
10706,宜蘭縣員山鄉,朱,女,209
10706,宜蘭縣員山鄉,王,男,236
10706,宜蘭縣員山鄉,王,女,274
10706,宜蘭縣員山鄉,謝,男,220
10706,宜蘭縣員山鄉,謝,女,228
10706,宜蘭縣員山鄉,劉,男,208
10706,宜蘭縣員山鄉,劉,女,212
10706,宜蘭縣員山鄉,許,男,199
10706,宜蘭縣員山鄉,許,女,200
10706,宜蘭縣員山鄉,邱,男,209
10706,宜蘭縣員山鄉,邱,女,179
10706,宜蘭縣員山鄉,廖,男,215
10706,宜蘭縣員山鄉,廖,女,168
10706,宜蘭縣冬山鄉,林,男,3511
10706,宜蘭縣冬山鄉,林,女,3371
10706,宜蘭縣冬山鄉,陳,男,2943
10706,宜蘭縣冬山鄉,陳,女,2919
10706,宜蘭縣冬山鄉,李,男,2413
10706,宜蘭縣冬山鄉,李,女,2071
10706,宜蘭縣冬山鄉,黃,男,2188
10706,宜蘭縣冬山鄉,黃,女,1903
10706,宜蘭縣冬山鄉,張,男,1701
10706,宜蘭縣冬山鄉,張,女,1642
10706,宜蘭縣冬山鄉,游,男,1709
10706,宜蘭縣冬山鄉,游,女,1313
10706,宜蘭縣冬山鄉,吳,男,769
10706,宜蘭縣冬山鄉,吳,女,828
10706,宜蘭縣冬山鄉,劉,男,812
10706,宜蘭縣冬山鄉,劉,女,690
10706,宜蘭縣冬山鄉,楊,男,583
10706,宜蘭縣冬山鄉,楊,女,611
10706,宜蘭縣冬山鄉,邱,男,584
10706,宜蘭縣冬山鄉,邱,女,527
10706,宜蘭縣冬山鄉,賴,男,509
10706,宜蘭縣冬山鄉,賴,女,503
10706,宜蘭縣冬山鄉,謝,男,534
10706,宜蘭縣冬山鄉,謝,女,464
10706,宜蘭縣冬山鄉,王,男,441
10706,宜蘭縣冬山鄉,王,女,521
10706,宜蘭縣冬山鄉,江,男,514
10706,宜蘭縣冬山鄉,江,女,426
10706,宜蘭縣冬山鄉,簡,男,473
10706,宜蘭縣冬山鄉,簡,女,463
10706,宜蘭縣冬山鄉,廖,男,397
10706,宜蘭縣冬山鄉,廖,女,357
10706,宜蘭縣冬山鄉,蔡,男,365
10706,宜蘭縣冬山鄉,蔡,女,364
10706,宜蘭縣冬山鄉,許,男,335
10706,宜蘭縣冬山鄉,許,女,373
10706,宜蘭縣冬山鄉,羅,男,351
10706,宜蘭縣冬山鄉,羅,女,302
10706,宜蘭縣冬山鄉,莊,男,349
10706,宜蘭縣冬山鄉,莊,女,294
10706,宜蘭縣五結鄉,林,男,4456
10706,宜蘭縣五結鄉,林,女,3781
10706,宜蘭縣五結鄉,陳,男,1972
10706,宜蘭縣五結鄉,陳,女,2034
10706,宜蘭縣五結鄉,張,男,1573
10706,宜蘭縣五結鄉,張,女,1342
10706,宜蘭縣五結鄉,黃,男,1032
10706,宜蘭縣五結鄉,黃,女,1008
10706,宜蘭縣五結鄉,李,男,962
10706,宜蘭縣五結鄉,李,女,969
10706,宜蘭縣五結鄉,吳,男,790
10706,宜蘭縣五結鄉,吳,女,718
10706,宜蘭縣五結鄉,簡,男,824
10706,宜蘭縣五結鄉,簡,女,598
10706,宜蘭縣五結鄉,賴,男,625
10706,宜蘭縣五結鄉,賴,女,535
10706,宜蘭縣五結鄉,楊,男,529
10706,宜蘭縣五結鄉,楊,女,499
10706,宜蘭縣五結鄉,游,男,494
10706,宜蘭縣五結鄉,游,女,522
10706,宜蘭縣五結鄉,蔡,男,518
10706,宜蘭縣五結鄉,蔡,女,461
10706,宜蘭縣五結鄉,王,男,438
10706,宜蘭縣五結鄉,王,女,442
10706,宜蘭縣五結鄉,邱,男,474
10706,宜蘭縣五結鄉,邱,女,380
10706,宜蘭縣五結鄉,劉,男,304
10706,宜蘭縣五結鄉,劉,女,369
10706,宜蘭縣五結鄉,許,男,362
10706,宜蘭縣五結鄉,許,女,307
10706,宜蘭縣五結鄉,何,男,301
10706,宜蘭縣五結鄉,何,女,247
10706,宜蘭縣五結鄉,謝,男,214
10706,宜蘭縣五結鄉,謝,女,244
10706,宜蘭縣五結鄉,廖,男,223
10706,宜蘭縣五結鄉,廖,女,212
10706,宜蘭縣五結鄉,羅,男,228
10706,宜蘭縣五結鄉,羅,女,194
10706,宜蘭縣五結鄉,郭,男,207
10706,宜蘭縣五結鄉,郭,女,185
10706,宜蘭縣三星鄉,陳,男,1720
10706,宜蘭縣三星鄉,陳,女,1277
10706,宜蘭縣三星鄉,林,男,1228
10706,宜蘭縣三星鄉,林,女,1115
10706,宜蘭縣三星鄉,張,男,870
10706,宜蘭縣三星鄉,張,女,687
10706,宜蘭縣三星鄉,黃,男,793
10706,宜蘭縣三星鄉,黃,女,643
10706,宜蘭縣三星鄉,李,男,594
10706,宜蘭縣三星鄉,李,女,522
10706,宜蘭縣三星鄉,游,男,518
10706,宜蘭縣三星鄉,游,女,409
10706,宜蘭縣三星鄉,吳,男,456
10706,宜蘭縣三星鄉,吳,女,377
10706,宜蘭縣三星鄉,邱,男,319
10706,宜蘭縣三星鄉,邱,女,229
10706,宜蘭縣三星鄉,劉,男,266
10706,宜蘭縣三星鄉,劉,女,272
10706,宜蘭縣三星鄉,楊,男,272
10706,宜蘭縣三星鄉,楊,女,258
10706,宜蘭縣三星鄉,簡,男,272
10706,宜蘭縣三星鄉,簡,女,208
10706,宜蘭縣三星鄉,謝,男,240
10706,宜蘭縣三星鄉,謝,女,205
10706,宜蘭縣三星鄉,廖,男,267
10706,宜蘭縣三星鄉,廖,女,164
10706,宜蘭縣三星鄉,王,男,173
10706,宜蘭縣三星鄉,王,女,196
10706,宜蘭縣三星鄉,賴,男,163
10706,宜蘭縣三星鄉,賴,女,156
10706,宜蘭縣三星鄉,鄭,男,168
10706,宜蘭縣三星鄉,鄭,女,147
10706,宜蘭縣三星鄉,蔡,男,145
10706,宜蘭縣三星鄉,蔡,女,157
10706,宜蘭縣三星鄉,江,男,128
10706,宜蘭縣三星鄉,江,女,124
10706,宜蘭縣三星鄉,曾,男,129
10706,宜蘭縣三星鄉,曾,女,116
10706,宜蘭縣三星鄉,羅,男,126
10706,宜蘭縣三星鄉,羅,女,108
10706,宜蘭縣大同鄉,陳,男,256
10706,宜蘭縣大同鄉,陳,女,229
10706,宜蘭縣大同鄉,李,男,229
10706,宜蘭縣大同鄉,李,女,203
10706,宜蘭縣大同鄉,林,男,244
10706,宜蘭縣大同鄉,林,女,183
10706,宜蘭縣大同鄉,張,男,164
10706,宜蘭縣大同鄉,張,女,170
10706,宜蘭縣大同鄉,黃,男,152
10706,宜蘭縣大同鄉,黃,女,114
10706,宜蘭縣大同鄉,高,男,134
10706,宜蘭縣大同鄉,高,女,117
10706,宜蘭縣大同鄉,吳,男,128
10706,宜蘭縣大同鄉,吳,女,111
10706,宜蘭縣大同鄉,王,男,129
10706,宜蘭縣大同鄉,王,女,92
10706,宜蘭縣大同鄉,賴,男,108
10706,宜蘭縣大同鄉,賴,女,88
10706,宜蘭縣大同鄉,許,男,105
10706,宜蘭縣大同鄉,許,女,77
10706,宜蘭縣大同鄉,潘,男,76
10706,宜蘭縣大同鄉,潘,女,53
10706,宜蘭縣大同鄉,葉,男,63
10706,宜蘭縣大同鄉,葉,女,65
10706,宜蘭縣大同鄉,呂,男,67
10706,宜蘭縣大同鄉,呂,女,58
10706,宜蘭縣大同鄉,楊,男,69
10706,宜蘭縣大同鄉,楊,女,53
10706,宜蘭縣大同鄉,游,男,63
10706,宜蘭縣大同鄉,游,女,49
10706,宜蘭縣大同鄉,何,男,49
10706,宜蘭縣大同鄉,何,女,52
10706,宜蘭縣大同鄉,劉,男,52
10706,宜蘭縣大同鄉,劉,女,45
10706,宜蘭縣大同鄉,簡,男,45
10706,宜蘭縣大同鄉,簡,女,52
10706,宜蘭縣大同鄉,莊,男,48
10706,宜蘭縣大同鄉,莊,女,40
10706,宜蘭縣大同鄉,蔡,男,40
10706,宜蘭縣大同鄉,蔡,女,44
10706,宜蘭縣南澳鄉,林,男,365
10706,宜蘭縣南澳鄉,林,女,305
10706,宜蘭縣南澳鄉,陳,男,267
10706,宜蘭縣南澳鄉,陳,女,279
10706,宜蘭縣南澳鄉,李,男,144
10706,宜蘭縣南澳鄉,李,女,103
10706,宜蘭縣南澳鄉,游,男,129
10706,宜蘭縣南澳鄉,游,女,104
10706,宜蘭縣南澳鄉,張,男,119
10706,宜蘭縣南澳鄉,張,女,108
10706,宜蘭縣南澳鄉,吳,男,94
10706,宜蘭縣南澳鄉,吳,女,101
10706,宜蘭縣南澳鄉,王,男,86
10706,宜蘭縣南澳鄉,王,女,92
10706,宜蘭縣南澳鄉,黃,男,88
10706,宜蘭縣南澳鄉,黃,女,79
10706,宜蘭縣南澳鄉,江,男,79
10706,宜蘭縣南澳鄉,江,女,79
10706,宜蘭縣南澳鄉,羅,男,74
10706,宜蘭縣南澳鄉,羅,女,78
10706,宜蘭縣南澳鄉,葉,男,67
10706,宜蘭縣南澳鄉,葉,女,52
10706,宜蘭縣南澳鄉,劉,男,61
10706,宜蘭縣南澳鄉,劉,女,53
10706,宜蘭縣南澳鄉,楊,男,58
10706,宜蘭縣南澳鄉,楊,女,52
10706,宜蘭縣南澳鄉,高,男,46
10706,宜蘭縣南澳鄉,高,女,45
10706,宜蘭縣南澳鄉,賴,男,47
10706,宜蘭縣南澳鄉,賴,女,41
10706,宜蘭縣南澳鄉,白,男,41
10706,宜蘭縣南澳鄉,白,女,45
10706,宜蘭縣南澳鄉,豊,男,44
10706,宜蘭縣南澳鄉,豊,女,40
10706,宜蘭縣南澳鄉,蔡,男,47
10706,宜蘭縣南澳鄉,蔡,女,34
10706,宜蘭縣南澳鄉,廖,男,43
10706,宜蘭縣南澳鄉,廖,女,36
10706,宜蘭縣南澳鄉,謝,男,44
10706,宜蘭縣南澳鄉,謝,女,34
10706,新竹縣竹北市,陳,男,9858
10706,新竹縣竹北市,陳,女,9839
10706,新竹縣竹北市,林,男,7017
10706,新竹縣竹北市,林,女,6818
10706,新竹縣竹北市,黃,男,5043
10706,新竹縣竹北市,黃,女,5032
10706,新竹縣竹北市,張,男,4693
10706,新竹縣竹北市,張,女,4840
10706,新竹縣竹北市,李,男,3905
10706,新竹縣竹北市,李,女,3989
10706,新竹縣竹北市,劉,男,3766
10706,新竹縣竹北市,劉,女,3829
10706,新竹縣竹北市,曾,男,3844
10706,新竹縣竹北市,曾,女,3309
10706,新竹縣竹北市,吳,男,3175
10706,新竹縣竹北市,吳,女,3212
10706,新竹縣竹北市,王,男,2584
10706,新竹縣竹北市,王,女,2608
10706,新竹縣竹北市,楊,男,2180
10706,新竹縣竹北市,楊,女,2305
10706,新竹縣竹北市,彭,男,2130
10706,新竹縣竹北市,彭,女,2182
10706,新竹縣竹北市,鄭,男,2172
10706,新竹縣竹北市,鄭,女,2097
10706,新竹縣竹北市,蔡,男,1730
10706,新竹縣竹北市,蔡,女,1967
10706,新竹縣竹北市,徐,男,1700
10706,新竹縣竹北市,徐,女,1847
10706,新竹縣竹北市,許,男,1610
10706,新竹縣竹北市,許,女,1707
10706,新竹縣竹北市,郭,男,1679
10706,新竹縣竹北市,郭,女,1580
10706,新竹縣竹北市,邱,男,1611
10706,新竹縣竹北市,邱,女,1600
10706,新竹縣竹北市,謝,男,1514
10706,新竹縣竹北市,謝,女,1512
10706,新竹縣竹北市,范,男,1522
10706,新竹縣竹北市,范,女,1390
10706,新竹縣竹北市,羅,男,1262
10706,新竹縣竹北市,羅,女,1232
10706,新竹縣關西鎮,陳,男,1442
10706,新竹縣關西鎮,陳,女,1151
10706,新竹縣關西鎮,劉,男,974
10706,新竹縣關西鎮,劉,女,803
10706,新竹縣關西鎮,黃,男,916
10706,新竹縣關西鎮,黃,女,772
10706,新竹縣關西鎮,羅,男,982
10706,新竹縣關西鎮,羅,女,701
10706,新竹縣關西鎮,張,男,825
10706,新竹縣關西鎮,張,女,668
10706,新竹縣關西鎮,范,男,764
10706,新竹縣關西鎮,范,女,499
10706,新竹縣關西鎮,彭,男,669
10706,新竹縣關西鎮,彭,女,573
10706,新竹縣關西鎮,徐,男,593
10706,新竹縣關西鎮,徐,女,511
10706,新竹縣關西鎮,林,男,508
10706,新竹縣關西鎮,林,女,544
10706,新竹縣關西鎮,邱,男,552
10706,新竹縣關西鎮,邱,女,440
10706,新竹縣關西鎮,李,男,418
10706,新竹縣關西鎮,李,女,402
10706,新竹縣關西鎮,吳,男,413
10706,新竹縣關西鎮,吳,女,385
10706,新竹縣關西鎮,葉,男,370
10706,新竹縣關西鎮,葉,女,316
10706,新竹縣關西鎮,戴,男,359
10706,新竹縣關西鎮,戴,女,276
10706,新竹縣關西鎮,謝,男,323
10706,新竹縣關西鎮,謝,女,301
10706,新竹縣關西鎮,楊,男,331
10706,新竹縣關西鎮,楊,女,270
10706,新竹縣關西鎮,王,男,280
10706,新竹縣關西鎮,王,女,280
10706,新竹縣關西鎮,鍾,男,282
10706,新竹縣關西鎮,鍾,女,273
10706,新竹縣關西鎮,曾,男,299
10706,新竹縣關西鎮,曾,女,252
10706,新竹縣關西鎮,呂,男,287
10706,新竹縣關西鎮,呂,女,232
10706,新竹縣新埔鎮,陳,男,1473
10706,新竹縣新埔鎮,陳,女,1340
10706,新竹縣新埔鎮,劉,男,1537
10706,新竹縣新埔鎮,劉,女,1181
10706,新竹縣新埔鎮,林,男,1501
10706,新竹縣新埔鎮,林,女,1189
10706,新竹縣新埔鎮,張,男,1335
10706,新竹縣新埔鎮,張,女,1140
10706,新竹縣新埔鎮,范,男,867
10706,新竹縣新埔鎮,范,女,657
10706,新竹縣新埔鎮,彭,男,844
10706,新竹縣新埔鎮,彭,女,670
10706,新竹縣新埔鎮,黃,男,689
10706,新竹縣新埔鎮,黃,女,646
10706,新竹縣新埔鎮,曾,男,503
10706,新竹縣新埔鎮,曾,女,394
10706,新竹縣新埔鎮,吳,男,436
10706,新竹縣新埔鎮,吳,女,437
10706,新竹縣新埔鎮,李,男,392
10706,新竹縣新埔鎮,李,女,406
10706,新竹縣新埔鎮,徐,男,393
10706,新竹縣新埔鎮,徐,女,380
10706,新竹縣新埔鎮,葉,男,415
10706,新竹縣新埔鎮,葉,女,331
10706,新竹縣新埔鎮,謝,男,378
10706,新竹縣新埔鎮,謝,女,312
10706,新竹縣新埔鎮,呂,男,395
10706,新竹縣新埔鎮,呂,女,289
10706,新竹縣新埔鎮,鍾,男,327
10706,新竹縣新埔鎮,鍾,女,261
10706,新竹縣新埔鎮,詹,男,335
10706,新竹縣新埔鎮,詹,女,240
10706,新竹縣新埔鎮,羅,男,293
10706,新竹縣新埔鎮,羅,女,282
10706,新竹縣新埔鎮,楊,男,290
10706,新竹縣新埔鎮,楊,女,276
10706,新竹縣新埔鎮,蔡,男,299
10706,新竹縣新埔鎮,蔡,女,257
10706,新竹縣新埔鎮,邱,男,308
10706,新竹縣新埔鎮,邱,女,231
10706,新竹縣竹東鎮,陳,男,3927
10706,新竹縣竹東鎮,陳,女,3954
10706,新竹縣竹東鎮,彭,男,3638
10706,新竹縣竹東鎮,彭,女,3082
10706,新竹縣竹東鎮,林,男,3235
10706,新竹縣竹東鎮,林,女,3077
10706,新竹縣竹東鎮,劉,男,2956
10706,新竹縣竹東鎮,劉,女,2740
10706,新竹縣竹東鎮,黃,男,2550
10706,新竹縣竹東鎮,黃,女,2651
10706,新竹縣竹東鎮,張,男,2239
10706,新竹縣竹東鎮,張,女,2366
10706,新竹縣竹東鎮,徐,男,1738
10706,新竹縣竹東鎮,徐,女,1506
10706,新竹縣竹東鎮,李,男,1601
10706,新竹縣竹東鎮,李,女,1614
10706,新竹縣竹東鎮,吳,男,1375
10706,新竹縣竹東鎮,吳,女,1393
10706,新竹縣竹東鎮,范,男,1402
10706,新竹縣竹東鎮,范,女,1321
10706,新竹縣竹東鎮,曾,男,1273
10706,新竹縣竹東鎮,曾,女,1149
10706,新竹縣竹東鎮,邱,男,1103
10706,新竹縣竹東鎮,邱,女,1108
10706,新竹縣竹東鎮,王,男,909
10706,新竹縣竹東鎮,王,女,1023
10706,新竹縣竹東鎮,羅,男,918
10706,新竹縣竹東鎮,羅,女,926
10706,新竹縣竹東鎮,楊,男,880
10706,新竹縣竹東鎮,楊,女,938
10706,新竹縣竹東鎮,鍾,男,932
10706,新竹縣竹東鎮,鍾,女,853
10706,新竹縣竹東鎮,葉,男,867
10706,新竹縣竹東鎮,葉,女,833
10706,新竹縣竹東鎮,謝,男,745
10706,新竹縣竹東鎮,謝,女,862
10706,新竹縣竹東鎮,呂,男,713
10706,新竹縣竹東鎮,呂,女,664
10706,新竹縣竹東鎮,賴,男,652
10706,新竹縣竹東鎮,賴,女,674
10706,新竹縣湖口鄉,陳,男,3791
10706,新竹縣湖口鄉,陳,女,3650
10706,新竹縣湖口鄉,張,男,3025
10706,新竹縣湖口鄉,張,女,2594
10706,新竹縣湖口鄉,黃,男,2206
10706,新竹縣湖口鄉,黃,女,2180
10706,新竹縣湖口鄉,林,男,1638
10706,新竹縣湖口鄉,林,女,1783
10706,新竹縣湖口鄉,徐,男,1754
10706,新竹縣湖口鄉,徐,女,1510
10706,新竹縣湖口鄉,劉,男,1536
10706,新竹縣湖口鄉,劉,女,1493
10706,新竹縣湖口鄉,李,男,1389
10706,新竹縣湖口鄉,李,女,1403
10706,新竹縣湖口鄉,彭,男,1411
10706,新竹縣湖口鄉,彭,女,1196
10706,新竹縣湖口鄉,吳,男,1256
10706,新竹縣湖口鄉,吳,女,1330
10706,新竹縣湖口鄉,羅,男,1383
10706,新竹縣湖口鄉,羅,女,1188
10706,新竹縣湖口鄉,范,男,1091
10706,新竹縣湖口鄉,范,女,924
10706,新竹縣湖口鄉,葉,男,908
10706,新竹縣湖口鄉,葉,女,793
10706,新竹縣湖口鄉,王,男,801
10706,新竹縣湖口鄉,王,女,791
10706,新竹縣湖口鄉,曾,男,693
10706,新竹縣湖口鄉,曾,女,762
10706,新竹縣湖口鄉,邱,男,704
10706,新竹縣湖口鄉,邱,女,690
10706,新竹縣湖口鄉,周,男,804
10706,新竹縣湖口鄉,周,女,583
10706,新竹縣湖口鄉,楊,男,643
10706,新竹縣湖口鄉,楊,女,697
10706,新竹縣湖口鄉,戴,男,746
10706,新竹縣湖口鄉,戴,女,587
10706,新竹縣湖口鄉,謝,男,594
10706,新竹縣湖口鄉,謝,女,668
10706,新竹縣湖口鄉,鄭,男,520
10706,新竹縣湖口鄉,鄭,女,609
10706,新竹縣橫山鄉,陳,男,603
10706,新竹縣橫山鄉,陳,女,531
10706,新竹縣橫山鄉,黃,男,422
10706,新竹縣橫山鄉,黃,女,339
10706,新竹縣橫山鄉,劉,男,374
10706,新竹縣橫山鄉,劉,女,362
10706,新竹縣橫山鄉,張,男,381
10706,新竹縣橫山鄉,張,女,296
10706,新竹縣橫山鄉,彭,男,400
10706,新竹縣橫山鄉,彭,女,266
10706,新竹縣橫山鄉,徐,男,348
10706,新竹縣橫山鄉,徐,女,251
10706,新竹縣橫山鄉,林,男,290
10706,新竹縣橫山鄉,林,女,277
10706,新竹縣橫山鄉,羅,男,333
10706,新竹縣橫山鄉,羅,女,226
10706,新竹縣橫山鄉,邱,男,256
10706,新竹縣橫山鄉,邱,女,174
10706,新竹縣橫山鄉,葉,男,239
10706,新竹縣橫山鄉,葉,女,173
10706,新竹縣橫山鄉,曾,男,218
10706,新竹縣橫山鄉,曾,女,177
10706,新竹縣橫山鄉,李,男,189
10706,新竹縣橫山鄉,李,女,153
10706,新竹縣橫山鄉,鍾,男,177
10706,新竹縣橫山鄉,鍾,女,149
10706,新竹縣橫山鄉,温,男,165
10706,新竹縣橫山鄉,温,女,112
10706,新竹縣橫山鄉,謝,男,140
10706,新竹縣橫山鄉,謝,女,135
10706,新竹縣橫山鄉,范,男,128
10706,新竹縣橫山鄉,范,女,126
10706,新竹縣橫山鄉,吳,男,103
10706,新竹縣橫山鄉,吳,女,127
10706,新竹縣橫山鄉,王,男,106
10706,新竹縣橫山鄉,王,女,113
10706,新竹縣橫山鄉,楊,男,93
10706,新竹縣橫山鄉,楊,女,109
10706,新竹縣橫山鄉,戴,男,119
10706,新竹縣橫山鄉,戴,女,77
10706,新竹縣新豐鄉,陳,男,2801
10706,新竹縣新豐鄉,陳,女,2667
10706,新竹縣新豐鄉,黃,男,1708
10706,新竹縣新豐鄉,黃,女,1656
10706,新竹縣新豐鄉,林,男,1637
10706,新竹縣新豐鄉,林,女,1663
10706,新竹縣新豐鄉,張,男,1658
10706,新竹縣新豐鄉,張,女,1536
10706,新竹縣新豐鄉,李,男,1379
10706,新竹縣新豐鄉,李,女,1215
10706,新竹縣新豐鄉,許,男,1224
10706,新竹縣新豐鄉,許,女,1112
10706,新竹縣新豐鄉,徐,男,1270
10706,新竹縣新豐鄉,徐,女,1011
10706,新竹縣新豐鄉,吳,男,1091
10706,新竹縣新豐鄉,吳,女,1073
10706,新竹縣新豐鄉,劉,男,928
10706,新竹縣新豐鄉,劉,女,905
10706,新竹縣新豐鄉,曾,男,761
10706,新竹縣新豐鄉,曾,女,701
10706,新竹縣新豐鄉,鄭,男,664
10706,新竹縣新豐鄉,鄭,女,647
10706,新竹縣新豐鄉,彭,男,658
10706,新竹縣新豐鄉,彭,女,644
10706,新竹縣新豐鄉,羅,男,687
10706,新竹縣新豐鄉,羅,女,591
10706,新竹縣新豐鄉,謝,男,661
10706,新竹縣新豐鄉,謝,女,595
10706,新竹縣新豐鄉,王,男,534
10706,新竹縣新豐鄉,王,女,595
10706,新竹縣新豐鄉,楊,男,527
10706,新竹縣新豐鄉,楊,女,484
10706,新竹縣新豐鄉,范,男,456
10706,新竹縣新豐鄉,范,女,436
10706,新竹縣新豐鄉,邱,男,453
10706,新竹縣新豐鄉,邱,女,438
10706,新竹縣新豐鄉,葉,男,399
10706,新竹縣新豐鄉,葉,女,424
10706,新竹縣新豐鄉,戴,男,414
10706,新竹縣新豐鄉,戴,女,338
10706,新竹縣芎林鄉,劉,男,952
10706,新竹縣芎林鄉,劉,女,762
